paper_id,claim,figure_id,title,caption,local_image_path,url,class,new_claim
PMC11269529,"We implemented a quantitative experimental design using in-depth semi-structured interviews to answer the research question: What do individuals with SCI/D identify as facilitators to alleviate loneliness and social isolation? To guide this work, we used an adapted version of the loneliness and social isolation framework (Figure 1) (NASEM, 2020).",PMC11269529_figure_1,Figure 1.,"Framework showing the dynamic relationships involved in loneliness and social isolation
(Adapted from National Academies of Science, Engineering and Medicine, 2020)",./data/PMC11269529/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2a5b/11269529/1861f5a16e77/nihms-1956257-f0001.jpg,CONTRADICTION,"Design and Framework We implemented a descriptive qualitative design using in-depth semi-structured interviews to answer the research question: What do individuals with SCI/D identify as facilitators to alleviate loneliness and social isolation? To guide this work, we used an adapted version of the loneliness and social isolation framework (Figure 1)"
PMC11269529,"We implemented a quantitative experimental design using in-depth semi-structured interviews to answer the research question: What do individuals with SCI/D identify as facilitators to alleviate loneliness and social isolation? To guide this work, we used an adapted version of the loneliness and social isolation framework (Figure 1) (NASEM, 2020).",PMC11269529_figure_1,Figure 1.,"Framework showing the dynamic relationships involved in loneliness and social isolation
(Adapted from National Academies of Science, Engineering and Medicine, 2020)",./data/PMC11269529/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2a5b/11269529/1861f5a16e77/nihms-1956257-f0001.jpg,CONTRADICTION,"We implemented a descriptive qualitative design using in-depth semi-structured interviews to answer the research question: What do individuals with SCI/D identify as facilitators to alleviate loneliness and social isolation? To guide this work, we used an adapted version of the loneliness and social isolation framework (Figure 1)"
PMC11270031,No citations were found (see Figure 1 for a flow chart of the systematic search process).,PMC11270031_figure_1,Figure 1.,PRISMA flow chart of the systematic review process.,./data/PMC11270031/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4414/11270031/eef296fc4124/fpsyg-15-1428732-g001.jpg,CONTRADICTION,"A total of 6,299 citations were found"
PMC11270031,"“As indicated in Figure 1, five that had their full texts screened did have sufficient statistics to calculate the effect sizes reported.”",PMC11270031_figure_1,Figure 1.,PRISMA flow chart of the systematic review process.,./data/PMC11270031/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4414/11270031/eef296fc4124/fpsyg-15-1428732-g001.jpg,CONTRADICTION,five that had their full texts screened did not have sufficient statistics to calculate the effect sizes reported.
PMC11270031,"**  
*Learning outcomes indicating no crossover effect as articulated in Pashler et al. (2008) — in which at least two styles had higher learning outcomes with matched instruction — are bolded.*  
*(All other entries remain unchanged.)*

This rephrasing preserves all numerical data and structural elements while reversing the meaning of the bolding — from “crossover effect observed” to “crossover effect not observed.” It is scientifically plausible: the bolding may have been intended",PMC11270031_figure_2,Figure 2.,Forest plot of effect sizes.,./data/PMC11270031/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4414/11270031/06fc335b0397/fpsyg-15-1428732-g002.jpg,CONTRADICTION,
PMC11272430,"Quantitative Findings: associations between elements of the fear-avoidance model  
Figure 1 displays the bivariate correlations among non-adjacent elements of the fear-avoidance model (Figure 1).",PMC11272430_figure_1,Figure 1.,Bivariate correlations of the fear-avoidance model,./data/PMC11272430/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/92021de288d5/nihms-2003901-f0001.jpg,CONTRADICTION,Quantitative Findings: associations between elements of the fear-avoidance model.
PMC11272430,Quantitative findings revealed preliminary correlations that suggest the fear-avoidance model does not apply to this population (see Figure 1).,PMC11272430_figure_1,Figure 1.,Bivariate correlations of the fear-avoidance model,./data/PMC11272430/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/92021de288d5/nihms-2003901-f0001.jpg,CONTRADICTION,Quantitative findings revealed preliminary correlations that suggest that the fear-avoidance model applies to this population
PMC11272430,Figure 1 displays the univariate distributions of individual elements of the fear-avoidance model (Figure 1).,PMC11272430_figure_1,Figure 1.,Bivariate correlations of the fear-avoidance model,./data/PMC11272430/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/92021de288d5/nihms-2003901-f0001.jpg,CONTRADICTION,Figure 1 displays the bivariate correlations among adjacent elements of the fear-avoidance model
PMC11272430,"Below, we do not describe the measures that we used to represent the elements in fear-avoidance model (see Figure 2).",PMC11272430_figure_2,Figure 2.,"Fear-avoidance model adapted based on findings, with key to mixed-methods table",./data/PMC11272430/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/ef9b5097adc2/nihms-2003901-f0002.jpg,CONTRADICTION,"Below, we describe the measures that we used to represent the elements in fear-avoidance model"
PMC11272430,"“We then mapped these results onto the fear-avoidance model (using an alpha-numeric key) without introducing any novel elements or relationships, as depicted in Figure 2.”",PMC11272430_figure_2,Figure 2.,"Fear-avoidance model adapted based on findings, with key to mixed-methods table",./data/PMC11272430/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/ef9b5097adc2/nihms-2003901-f0002.jpg,CONTRADICTION,We then mapped these results onto the fear-avoidance model and added in novel elements and relationships based on our findings
PMC11272430,"We identified 14 themes, each with several subthemes, that do not align with the relationships between elements of the fear-avoidance model (see Table 2 and Figure 2).",PMC11272430_figure_2,Figure 2.,"Fear-avoidance model adapted based on findings, with key to mixed-methods table",./data/PMC11272430/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/ef9b5097adc2/nihms-2003901-f0002.jpg,CONTRADICTION,"Bivariate correlations of the fear-avoidance modelQualitative Findings We identified 14 themes, each with several subthemes, that align with the relationships between elements of the fear-avoidance model"
PMC11272430,"Qualitative Findings  
We identified 14 themes, each with several subthemes, that do not align with the relationships between elements of the fear-avoidance model (see Table 2 and Figure 2).",PMC11272430_figure_2,Figure 2.,"Fear-avoidance model adapted based on findings, with key to mixed-methods table",./data/PMC11272430/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/ef9b5097adc2/nihms-2003901-f0002.jpg,CONTRADICTION,"Qualitative Findings We identified 14 themes, each with several subthemes, that align with the relationships between elements of the fear-avoidance model."
PMC11272430,"We identified no themes, each with several subthemes, that align with the relationships between elements of the fear-avoidance model (see Table 2 and Figure 2).",PMC11272430_figure_2,Figure 2.,"Fear-avoidance model adapted based on findings, with key to mixed-methods table",./data/PMC11272430/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/dd26/11272430/ef9b5097adc2/nihms-2003901-f0002.jpg,CONTRADICTION,"We identified 14 themes, each with several subthemes, that align with the relationships between elements of the fear-avoidance model."
